_id,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
3176173,324737384,23175898,18,2023-11-05T11:53:00,"100 Block Hazlett St Pittsburgh, PA 15214",Y,Northview Heights,1,STOLEN PROPERTY,13(a)(32) Paraphernalia - Use or Possession,2609,1,1,-80.00164753718514,40.477122093250784
3176174,324745936,23175987,10,2023-11-05T15:24:00,"1800 Block Bedford Ave Pittsburgh, PA 15219",Y,Crawford-Roberts,2,SIMPLE ASSAULT,2701 Simple Assault. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,305,,,,
3176175,324747571,23176033,0,2023-11-05T17:21:00,"Stadium St & Stafford St Pittsburgh, PA 15204",Y,Sheraden,6,99,3213 Prohibited Acts.,2018,2,5,-80.05516722261206,40.46073457644915
3176176,324748308,23176049,0,2023-11-05T17:31:00,"2300 Block Brownsville Rd Pittsburgh, PA 15210",Y,Carrick,3,99,9093 Indirect Criminal Contempt,2902,4,3,-79.98552317166529,40.389057269279455
3176177,324749947,23175118,99,2023-10-25T15:00:00,"2300 Block Brighton Rd Pittsburgh, PA 15212",N,California-Kirkbride,1,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,2507,6,1,-80.0238664242223,40.46468436333167
3176178,324749972,23175124,99,2023-10-30T13:31:00,"70 Block Knox Ave Pittsburgh, PA 15210",N,Knoxville,3,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,3001,3,5,-79.99067868188708,40.41416905821807
3176179,323703035,23166693,27,2023-10-20T09:21:00,"5200 Block Liberty Ave Pittsburgh, PA 15224",N,Bloomfield,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,806,7,2,-79.94134519653889,40.45753461512549
3176180,323944918,23168931,10,2023-10-23T06:09:00,"100 Block Stanton Ct W Pittsburgh, PA 15201",N,Stanton Heights,5,HARRASSMENT,2709(a) Harassment.,1018,9,2,-79.94067494417519,40.47796974320162
3176181,323998163,23169421,14,2023-10-24T14:30:00,"1200 Block Western Ave Pittsburgh, PA 15233",N,Chateau,1,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,2108,6,1,-80.0219684615574,40.4512177173984
3176182,324104783,23170130,14,2023-10-26T09:30:00,"400 Block Maple View Ct Pittsburgh, PA 15216",N,Banksville,6,CRIM MISCHIEF,3304 Criminal Mischief.,2023,2,5,-80.03703766181442,40.416135226927224
3176183,324210361,23171160,99,2023-10-27T22:58:00,"1200 Block Murray Hill Ave Pittsburgh, PA 15217",N,Squirrel Hill North,4,NON-VIOLENT DOMESTIC,9012 Non-Violent Domestic,1402,8,3,-79.92606636067131,40.44623977641183
3176184,324212004,23171256,99,2023-10-28T01:50:00,"5600 Block Northumberland St Pittsburgh, PA 15217",N,Squirrel Hill North,4,FOUND PROPERTY,9489 Found Property,1403,8,3,-79.9275329272116,40.440734216567016
3176185,324231841,23171455,6,2023-10-28T11:45:00,"5800 Block Walnut St Pittsburgh, PA 15232",Y,Shadyside,4,THEFT FROM AUTO,3934 Theft from Vehicle,705,8,2,-79.92858422760709,40.4526881565662
3176186,324234909,23171520,11,2023-10-28T12:45:00,"1100 Block Fairfield St Pittsburgh, PA 15201",N,Stanton Heights,5,CREDIT CARDS,4106 Access Device Fraud,1018,7,2,-79.93914512973083,40.48454842778783
3176187,324239820,23171569,0,2023-10-28T16:00:00,"600 Block Pressley St Pittsburgh, PA 15212",Y,East Allegheny,1,99,9093 Indirect Criminal Contempt,2304,1,1,-79.99867967214155,40.45221882271537
3176188,324241872,23171631,6,2023-10-28T19:10:00,"1000 Block Harker St Pittsburgh, PA 15220",Y,Elliott,6,THEFT,3921 Theft by Unlawful Taking or Disposition.,2020,2,5,-80.0432214603312,40.44249792644841
3176189,324724292,23175733,99,2023-11-05T00:45:00,"200 Block S 9th St Pittsburgh, PA 15203",N,South Side Flats,3,MISSING PERSONS (18+),9490 Missing Persons (18 and Over),1702,,,,
3176190,324725617,23175806,6,2023-11-05T03:21:00,"400 Block Forbes Ave Pittsburgh, PA 15219",N,Central Business District,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,201,8,3,-79.9525636026632,40.44289648145832
3176191,324737594,23175918,4,2023-11-05T11:55:00,"1000 Block Western Ave Pittsburgh, PA 15233",Y,Chateau,1,AGG-ASSAULT,2702 Aggravated Assault. / 2701 Simple Assault. / 3304 Criminal Mischief. / 5503 Disorderly Conduct.,2108,6,1,-80.01893797512486,40.45152717945607
3176192,324743514,23175997,99,2023-11-05T15:11:00,"900 Block E Warrington Ave Pittsburgh, PA 15210",Y,Allentown,3,MENTAL 201/302,9498 302 (Mental),1803,3,5,-79.99037529014606,40.421801490322046
3176193,324748035,23175998,5,2023-11-05T15:49:00,"1400 Block Sheffield St Pittsburgh, PA 15233",Y,Manchester,1,BURGLARY,3502 Burglary. / 3921 Theft by Unlawful Taking or Disposition. / 3304 Criminal Mischief. / 5503 Disorderly Conduct.,2107,6,1,-80.02606510505758,40.45310468603563
3176194,324753835,23176136,6,2023-11-05T20:45:00,"4600 Block Butler St Pittsburgh, PA 15201",N,Central Lawrenceville,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,901,7,2,-79.95807260605908,40.473109003192576
3176195,324759250,23176180,10,2023-11-05T23:39:00,"60 Block Amanda Ave Pittsburgh, PA 15210",Y,Allentown,3,SIMPLE ASSAULT,2701 Simple Assault.,1803,,,,
3176196,324761767,23176224,0,2023-11-06T02:45:00,"2100 Block Holyoke St Pittsburgh, PA 15214",N,Perry South,1,99,8106 Shots Fired,2614,6,1,-80.01476265921296,40.46327261147608
3176197,323880087,23168371,10,2023-10-23T13:27:00,"300 Block Smithfield St Pittsburgh, PA 15222",N,Central Business District,2,TERRORISTIC THREATS,2706 Terroristic Threats. / 2709(a) Harassment.,201,6,6,-79.99988451131611,40.43824823859988
3176198,324221495,23171357,6,2023-10-28T07:52:00,"200 Block 5th Ave Pittsburgh, PA 15222",N,Central Business District,2,RETSIL THEFT (SHOPLIFTING),"3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise",201,6,6,-80.00207710815553,40.44123639882767
3176199,324222519,23171374,6,2023-10-28T08:40:00,"100 Block Washington Pl Pittsburgh, PA ",N,Central Business District,2,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,201,,,,
3176200,324223647,23171389,6,2023-10-28T08:40:00,"100 Block Washington Pl Pittsburgh, PA ",N,Central Business District,2,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,201,,,,
3176201,324232235,23171411,6,2023-10-28T08:35:00,"300 Block 4th Ave Pittsburgh, PA 15222",N,Central Business District,2,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,201,6,6,-80.00121018299862,40.43923465592203
3176202,324233172,23171471,6,2023-10-28T12:00:00,"5600 Block Darlington Rd Pittsburgh, PA 15217",Y,Squirrel Hill South,4,THEFT,3921 Theft by Unlawful Taking or Disposition.,1413,5,3,-79.92729356854277,40.436636185707975
3176203,-3523004617,23171508,99,2023-10-28T12:15:00,"2200 Block Webster Ave Pittsburgh, PA 15219",N,Middle Hill,2,LOST PROPERTY,9504 Lost Property,501,6,3,-79.97786699256748,40.44735455758375
3176204,324235373,23171504,6,2023-10-28T12:00:00,"6800 Block Thomas St Pittsburgh, PA 15208",N,Point Breeze North,4,THEFT,3921 Theft by Unlawful Taking or Disposition.,1405,9,2,-79.90902332259917,40.45373175632804
3176205,324236061,23171489,0,2023-10-28T02:00:00,"3300 Block Forbes Ave Pittsburgh, PA 15213",N,South Oakland,4,99,9999 9999 - (Misc. Incident): 9999 - (Misc. Incident): Landlord tenant dispute / 9999 9999 - (Misc. Incident): Trespassing warning,409,3,3,-79.96308127263389,40.437129458761135
3176206,324238053,23170980,24,2023-10-27T17:05:00,"900 Block Freeport Rd Pittsburgh, PA 15238",N,Lincoln-Lemington-Belmar,5,DISORDERLY CONDUCT,5503 Disorderly Conduct.,1201,9,2,-79.89235294507522,40.48611850156562
3176207,324954537,23177414,14,2023-11-08T07:00:00,"2800 Block Jane St Pittsburgh, PA 15203",N,South Side Flats,3,CRIM MISCHIEF (GRAFFITI),"3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",1609,3,3,-79.9672359513962,40.42480704835018
3176208,324962941,23177419,6,2023-11-08T07:35:00,"2800 Block Jane St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT FROM AUTO,"3934 Theft from Vehicle / 3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",1609,3,3,-79.9672359513962,40.42480704835018
3176209,324964788,23177457,11,2023-11-07T13:00:00,"4100 Block CASSABILL Dr PITTSBURGH, PA 15120",N,New Homestead,4,IDENTITY THEFT,4120 Identity Theft,3103,,,,
3176210,-3712002589,23177444,10,2023-11-08T08:29:00,"6200 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,4,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",1115,8,2,-79.92259331496999,40.46013933681722
3176211,324965138,23177459,0,2023-11-08T08:45:00,"Saw Mill Run Blvd & Overbrook Blvd Pittsburgh, PA 15210",N,Overbrook,3,99,3714 Careless Driving,3204,4,5,-79.9949146280122,40.385026050855195
3176212,324965379,23177449,6,2023-11-07T17:45:00,"9th St & Penn Ave Pittsburgh, PA 15222",N,Central Business District,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,201,6,6,-79.99834797103081,40.44375079055259
3176213,324967686,23177489,6,2023-11-08T08:00:00,"1800 Block Winhurst St Pittsburgh, PA 15212",N,Brighton Heights,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2701,1,1,-80.04364343952513,40.48879632117981
3176214,324968177,23177470,29,2023-11-08T09:30:00,"2300 Block Perrysville Ave Pittsburgh, PA 15214",N,Perry South,1,RUNAWAYS - JUVENILE,029 Missing Juvenile,2614,6,1,-80.01109363130425,40.46630934434338
3176215,324974192,23177504,14,2023-11-08T05:00:00,"4000 Block Vinceton St Pittsburgh, PA 15214",N,Perry North,1,CRIM MISCHIEF,3304 Criminal Mischief.,2602,1,1,-80.02273330391515,40.49048345254006
3176216,324977816,23177496,14,2023-11-08T09:30:00,"2500 Block Larkins Way Pittsburgh, PA 15203",N,South Side Flats,3,CRIM MISCHIEF,3304 Criminal Mischief.,1609,3,3,-79.97038111303263,40.42655072086149
3176217,324979765,23006465,13,2023-11-08T11:00:00,"1st Ave & Blvd Of The Allies Pittsburgh, PA 15222",Y,Central Business District,2,RECEIVING STOLEN PROPERTY,3925 Receiving Stolen Property.,201,6,6,-79.99875614377409,40.43723578367687
3176218,324980632,23150646,18,2023-11-08T11:00:00,"1st Ave & Blvd Of The Allies Pittsburgh, PA 15222",Y,Central Business District,2,STOLEN PROPERTY - OTHER,"13(a)(16) Possession of Controlled Substance / 5126 Flight to Avoid Apprehension, Trial or Punishment. / 9501 Bench Warrant / 3112 Traffic-Control Signals. / 3733 Fleeing or Attempting to Elude Police Officer",201,6,6,-79.99875614377409,40.43723578367687
3176219,323726545,23166975,99,2023-10-20T22:16:00,"2000 Block Centre Ave Pittsburgh, PA 15219",N,Crawford-Roberts,2,AIDED CASE,9497 Aided Case,305,6,3,-79.97998240539275,40.44358891030736
3176220,323728513,23165909,10,2023-10-19T01:30:00,"400 Block Cape May Ave Pittsburgh, PA 15216",Y,Beechview,6,RECKLESSLY ENDANGER ANOTH PER,2705 Recklessly Endangering Another Person. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,1916,,,,
3176221,323738387,23167192,6,2023-10-16T18:30:00,"900 Block Freeport Rd Pittsburgh, PA 15238",N,Lincoln-Lemington-Belmar,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1201,9,2,-79.89235294507522,40.48611850156562
3176222,323742242,23167291,0,2023-10-19T11:05:00,"2000 Block West Liberty Ave Pittsburgh, PA 15226",N,Brookline,6,99,"1333 Lost, Stolen, Damaged or Illegible Registration Plate.",1917,7,6,-79.98309270508412,40.45100558494108
3176223,323743179,23167284,10,2023-10-21T12:35:00,"9th St & French St Pittsburgh, PA 15222",Y,Central Business District,2,SIMPLE ASSAULT,2701 Simple Assault.,201,6,6,-79.99858721172062,40.44426991961413
3176224,323743740,23167338,6,2023-10-21T12:22:00,"1100 Block Emporia St Pittsburgh, PA 15204",N,Sheraden,6,THEFT FROM AUTO,3934 Theft from Vehicle,2022,2,5,-80.06069050230647,40.453382543591765
3176225,323745423,23167352,14,2023-10-20T22:40:00,"Smithfield St & Oliver Ave Pittsburgh, PA 15222",N,Central Business District,2,CRIM MISCHIEF,3304 Criminal Mischief.,201,6,6,-79.99816278483817,40.44080943489844
3176226,323748766,23167392,27,2023-10-21T16:15:00,"2200 Block Bedford Ave Pittsburgh, PA 15219",N,Bedford Dwellings,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,509,6,3,-79.97832011881441,40.44823273765979
3176227,323751601,23167426,6,2023-10-20T17:00:00,"3100 Block Bergman St Pittsburgh, PA 15204",N,Sheraden,6,THEFT,3921 Theft by Unlawful Taking or Disposition. / 3304 Criminal Mischief.,2018,2,5,-80.05487058859758,40.45689372734524
3176228,324249540,23171813,0,2023-10-29T00:57:00,"1300 Block Oakridge St Pittsburgh, PA 15226",Y,Brookline,6,99,2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,1918,4,5,-80.01050122749665,40.391395110977186
3176229,324252043,23171956,13,2023-10-29T06:00:00,"Lemington Ave & Grotto St Pittsburgh, PA 15206",Y,Lincoln-Lemington-Belmar,5,RECEIVING STOLEN PROPERTY,3925 Receiving Stolen Property. / 9501 Bench Warrant / 1543 Driving While Operating Privilege is Suspended or Revoked.,1202,9,2,-79.89567165044507,40.46826636118705
3176230,324263516,23172091,14,2023-10-29T08:00:00,"200 Block Watson Blvd Pittsburgh, PA 15214",Y,Perry North,1,CRIM MISCHIEF,3304 Criminal Mischief.,2607,4,5,-79.99460112163702,40.39290226834383
3176231,324265182,23172135,6,2023-10-29T14:30:00,"Ella St & Liberty Ave Pittsburgh, PA 15224",N,Bloomfield,5,THEFT,3921 Theft by Unlawful Taking or Disposition.,802,7,2,-79.95181541495799,40.463153718253245
3176232,324265712,23172102,6,2023-10-29T13:19:00,"7100 Block Tilden St Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,THEFT,3921 Theft by Unlawful Taking or Disposition.,1202,9,2,-79.89493482037162,40.464849952137456
3176233,324274086,23172309,29,2023-10-29T21:21:00,"7300 Block Fleury Way Pittsburgh, PA 15208",N,Homewood South,5,RUNAWAYS - JUVENILE,029 Missing Juvenile,1303,9,2,-79.89465673867832,40.455498219882784
3176234,324283679,23172373,6,2023-10-30T00:19:00,"900 Block Liberty Ave Pittsburgh, PA 15222",N,Central Business District,2,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake. / 4106 Access Device Fraud",201,6,6,-79.99793948033764,40.44294530587832
3176235,323494436,23164987,18,2023-10-17T14:30:00,"3100 Block Kelvin St Pittsburgh, PA 15204",Y,Sheraden,6,STOLEN PROPERTY - OTHER,13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(16) Possession of Controlled Substance,2022,2,5,-80.06336175668619,40.452793563838206
3176236,323509453,23165109,5,2023-10-17T17:50:00,"1900 Block Sarah St Pittsburgh, PA 15203",N,South Side Flats,3,BURGLARY,3502 Burglary.,1702,3,3,-79.97919549789451,40.42775225612861
3176237,-3539039482,23165112,99,2023-10-17T18:53:00,"1500 Block Hatteras St Pittsburgh, PA 15212",Y,Troy Hill,1,AIDED CASE,9497 Aided Case,2406,1,1,-79.98564876213783,40.46213958869441
3176238,324078259,23170042,14,2023-10-26T07:30:00,"10 Block Turrentine St Pittsburgh, PA 15213",N,Terrace Village,2,CRIM MISCHIEF,3304 Criminal Mischief.,510,6,3,-79.97029858439848,40.44423254318208
3176239,324188598,23170742,6,2023-10-27T09:50:00,"4700 Block Plummer St Pittsburgh, PA 15201",N,Central Lawrenceville,2,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft. / 901 Criminal Attempt,901,,,,
3176240,324216871,23171323,99,2023-10-28T04:47:00,"Penn Ave & 22nd St Pittsburgh, PA 15222",Y,Strip District,2,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant / 3808(a)1 Ignition Interlock Required / 3367 Racing on Highways. / 3736 Reckless Driving,203,7,6,-79.98228525676222,40.452271653138084
3176241,324218221,23167284,10,2023-10-21T12:35:00,"9th St & French St Pittsburgh, PA 15222",Y,Central Business District,2,SIMPLE ASSAULT,2701 Simple Assault.,201,6,6,-79.99858721172062,40.44426991961413
3176242,324225391,23171399,6,2023-10-28T10:15:00,"7100 Block Penn Ave Pittsburgh, PA 15208",N,Point Breeze North,4,THEFT FROM AUTO,3934 Theft from Vehicle / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1405,9,3,-79.90373620545512,40.44998721043976
3176243,324763925,23176259,0,2023-11-06T05:55:00,"2100 Block Los Angeles Ave Pittsburgh, PA 15216",N,Beechview,6,99,9998 Overdose Other,1920,4,5,-80.02896082013702,40.40513929124317
3176244,324766479,23176258,14,2023-11-06T05:30:00,"90 Block S 19th St Pittsburgh, PA 15203",Y,South Side Flats,3,CRIM MISCHIEF,3304 Criminal Mischief. / 5506 Loitering and Prowling at Night / 3503(a) Criminal Trespass,1702,3,3,-79.97913589157791,40.428811895033164
3176245,324776523,23176273,17,2023-11-06T00:20:00,Zone 2,N,,2,SEXUAL ASSAULT,3124.1 Sexual Assault,,,,,
3176246,324779135,23176293,6,2023-11-06T08:39:00,"Fort Pitt Blvd & Smithfield St Pittsburgh, PA 15222",N,Central Business District,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,201,6,6,-80.00106682674647,40.43650707575871
3176247,324779673,23176301,5,2023-11-01T12:00:00,"200 Block Flowers Ave Pittsburgh, PA 15207",N,Hazelwood,4,BURGLARY,3502 Burglary.,1515,5,3,-79.94227153612842,40.41015669622033
3176248,-3714003556,23176302,14,2023-11-06T08:00:00,"2400 Block Saw Mill Run Blvd Pittsburgh, PA 15227",N,Overbrook,3,CRIM MISCHIEF,3304 Criminal Mischief.,3204,4,5,-79.99515150580775,40.38516567964777
3176249,324784194,23176307,14,2023-11-06T08:45:00,"1600 Block Denniston St Pittsburgh, PA 15217",Y,Squirrel Hill North,4,CRIM MISCHIEF (GRAFFITI),"3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",1403,5,3,-79.91836026017552,40.44032430983206
3176250,323875195,23168457,26,2023-10-23T16:30:00,"1000 Block Saw Mill Run Blvd Pittsburgh, PA 15226",Y,Bon Air,3,RETALIATION FOR PAST OFF ACTION,4703 Operation of Vehicle without Official Certif. of Inspection / 3743 Accidents Involving Damage to Attended Veh. or Property / 4706 Prohib. on Expend. for Emission Insp Prog.. / 1786 Required Financial Responsibility. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 1301 Registration and Certificate of Title Required.,1806,2,5,-80.02003299749393,40.424971443204456
3176251,323998566,23169407,6,2023-10-25T07:06:00,"400 Block Smithfield St N Pittsburgh, PA 15222",N,Central Business District,2,RETSIL THEFT (SHOPLIFTING),"3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise",201,6,6,-79.99932299068531,40.438786987511165
3176252,324179930,23170786,99,2023-10-27T10:00:00,"1200 Block Western Ave Pittsburgh, PA 15233",N,Chateau,1,DRUG INVESTIGATION,9124 Drug Investigation,2108,6,1,-80.0219684615574,40.4512177173984
3176253,324252473,23169272,10,2023-10-24T22:35:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,Terrace Village,2,TERRORISTIC THREATS,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2706 Terroristic Threats. / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",201,6,6,-79.99688178462712,40.43480407292362
3176254,324262605,23172076,99,2023-10-29T12:30:00,"300 Block North Shore Dr Pittsburgh, PA 15212",N,North Shore,1,FOUND PROPERTY,9489 Found Property,2205,1,1,-80.00963634854578,40.454910356150975
3176255,324264857,23172119,0,2023-10-29T13:59:00,"Sandusky St S & Lacock St Pittsburgh, PA 15212",N,North Shore,1,99,9998 Overdose Other,2205,1,6,-80.00257675940631,40.44955691582901
3176256,324762538,23163236,3,2023-10-14T02:09:00,"East Ohio St & East St Pittsburgh, PA 15212",Y,Spring Hill-City View,1,ROBBERY,3701 Robbery. / 2705 Recklessly Endangering Another Person. / 2706 Terroristic Threats.,2304,1,1,-79.99786306897498,40.45398986873885
3176257,324817645,23176513,0,2023-11-06T15:53:00,"2100 Block Wylie Ave Pittsburgh, PA 15219",N,Middle Hill,2,99,9999 9999 - (Misc. Incident): Forced Entry,501,6,3,-79.97924749008516,40.444890276742065
3176258,324824182,23176565,99,2023-11-06T17:07:00,"5th Ave & Tennyson Ave Pittsburgh, PA 15213",Y,North Oakland,4,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,404,8,3,-79.95317725066873,40.44558182521549
3176259,324824715,23176571,18,2023-11-06T17:15:00,"Smithfield St & 3rd Ave Pittsburgh, PA 15222",Y,Central Business District,2,STOLEN PROPERTY - OTHER,13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30)* Delivery of Controlled Substance,201,6,6,-79.99989132962422,40.438220057480564
